"num_pagto_nob";"Nº do Pagamento Formatado";"RazaoSocialCredorPagamento";"Data do Pagamento";"val_pagto_nob";"Pagamento_Efetivado";"val_GCV";"Objeto";"num_empenho";"num_codigo_exec"
"1960100952100011542";"19601.0095.21.0001154-2";"BAHIA SECRETARIA DA FAZENDA";"05/05/2021 00:00:00";"28500,00";"Sim";"";"PE 167/2020 - AFM 2591/2020 - MED: PROPOFOL - NF 489220 - PROC 0141270-08 - EMENDA PARLAMENTAR";"1960100952000029702";"2020.3.19.19601.313.5370.500096.5"
"1960100952100005909";"19601.0095.21.0000590-9";"BAHIA SECRETARIA DA FAZENDA";"11/03/2021 00:00:00";"2392,20";"Sim";"";"PE 124/2020 - AFM 2590/2020 - MED: PROPOFOL NF: 469785 - PROC 0141270-08 - EMENDA PARLAMENTAR";"1960100952000029745";"2020.3.19.19601.313.5370.500096.5"
"1960100952100011534";"19601.0095.21.0001153-4";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"05/05/2021 00:00:00";"127442,13";"Sim";"";"PE 167/2020 - AFM 2591/2020 - MED: PROPOFOL - NF 489220 - PROC 0141270-08 - EMENDA PARLAMENTAR";"1960100952000029702";"2020.3.19.19601.313.5370.500096.5"
"1960100952100005895";"19601.0095.21.0000589-5";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"11/03/2021 00:00:00";"41907,80";"Sim";"";"PE 124/2020 - AFM 2590/2020 - MED: PROPOFOL NF: 469785 - PROC 0141270-08 - EMENDA PARLAMENTAR";"1960100952000029745";"2020.3.19.19601.313.5370.500096.5"
"1960100952100006484";"19601.0095.21.0000648-4";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"18/03/2021 00:00:00";"33557,87";"Sim";"";"PE 124/2020 - AFM 2591/2020 - MED: PROPOFOL - NF: 479951 - PROC 0141270-08 - EMENDA PARLAMENTAR";"1960100952000029702";"2020.3.19.19601.313.5370.500096.5"
"1960100952100006476";"19601.0095.21.0000647-6";"HIPOLABOR FARMACÉUTICA LTDA";"18/03/2021 00:00:00";"177564,00";"Sim";"";"PE 108/19 - AFM 1851/2019- MED: NOREPINEFRINA - NF: 54195 - PROC: 0141497-45";"1960100952000030026";"2020.3.19.19601.313.5370.500096.5"
"1960100031800000928";"19601.0003.18.0000092-8";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"29/01/2018 00:00:00";"66747,50";"Sim";"";"Processo 10550/18, NF 2012, ambulância - 5º lote";"1960100031700053577";"2017.3.19.19601.200.1099.500074.5"
"1960100031700090417";"19601.0003.17.0009041-7";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"14/12/2017 00:00:00";"66747,50";"Sim";"";"processo 898722/17 nf. 1548 3º Lote Compra 10 veículos tipo furgão/pick-up pequeno porte";"1960100031700053577";"2017.3.19.19601.200.1099.500074.5"
"1960100031700097187";"19601.0003.17.0009718-7";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"22/12/2017 00:00:00";"133495,00";"Sim";"";"processo 900875/17 nfs. 1736,1764 4º Lote de compra de 21 Veículos tipo Ambulância";"1960100031700053577";"2017.3.19.19601.200.1099.500074.5"
"1960100031700085121";"19601.0003.17.0008512-1";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"30/11/2017 00:00:00";"133495,00";"Sim";"";"processo 584906/17 nf.1508,1509 2º Lote Compra 15 veículos tipo furgão/pick-up pequeno porte";"1960100031700053577";"2017.3.19.19601.200.1099.500074.5"
"1960100031800010222";"19601.0003.18.0001022-2";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"19/02/2018 00:00:00";"10965,00";"Sim";"";"processo 10711/18 nf. 2162 Lote 06 Ambulâncias";"1960100031700053577";"2017.3.19.19601.200.1099.500074.5"
"1960100031900084628";"19601.0003.19.0008462-8";"MED SERVICO ADMINISTRATIVO LTDA";"05/11/2019 00:00:00";"8797,41";"Sim";"";"Processo 019.4975.2019.0060566-34, NF 1688, AFM 590/2019, aquisição de autoclave, hospitalar, vertical cumprindo Emendas Estaduais Impositiva 2019.";"1960100031900065328";"2019.3.19.19601.200.5607.500087.5"
"1960100031900076099";"19601.0003.19.0007609-9";"COMERCIO DE MATERIAIS MEDICOS HOPITALARES MACROSUL LTDA";"10/10/2019 00:00:00";"4051,00";"Sim";"";"Processo 11721-99/2019, AFM 275/2019, NF 99505, aquisição de eletrocardiógrafo, portátil, cumprindo Emendas Estaduais Impositivas
2019";"1960100031900037898";"2019.3.19.19601.200.5607.500087.5"
"1110100462300182030";"11101.0046.23.0018203-0";"C RODRIGUES VALVERDE LTDA";"18/12/2023 00:00:00";"6500,00";"Sim";"";"Aquisição de equipamentos (TIC) para unidade de educação profissional, NF: 01145, SEI: 011.5579.2023.0098732-58";"1110100462300086453";"2023.3.11.11101.306.5134.500103.5"
"1110100462400003513";"11101.0046.24.0000351-3";"FREEDOM DO BRASIL LTDA.";"16/02/2024 00:00:00";"5940,00";"Sim";"";"Pagto. Aquisição de equipamentos (TIC) para unidade de educação profissional, Nota Fiscal n° 001.024, Proc. SEI n° 011.5579.2023.0098724-48.";"1110100462300086437";"2023.3.11.11101.306.5134.500103.5"
"1110100462300114981";"11101.0046.23.0011498-1";"IMPERIO FORTUNE COMERCIO LTDA";"28/08/2023 00:00:00";"5097,72";"Sim";"";"Aquisição de equipamentos para o CETEP do Extremo Sul -Teixeira de = Nota Fiscal: 216";"1110100462300032337";"2023.3.11.11101.306.5134.500103.5"
"1110100462300123212";"11101.0046.23.0012321-2";"EASYCOM COMERCIO E SERVIÇOS LTDA";"25/09/2023 00:00:00";"125865,48";"Sim";"";"Refrigerante Aquisição de microcomputadores para unidades de Educação Profissional = Danfe: 725";"1110100462300041239";"2023.3.11.11101.306.5134.500103.5"
"1110100462300182049";"11101.0046.23.0018204-9";"FG TECH LTDA";"18/12/2023 00:00:00";"9374,79";"Sim";"";"PROCESSO SEI Nº011.5579.2023.0098742-20 AQUISIÇÃO DE EQUIPAMENTOS TIC (03 NOTEBOOK), PARA UNIDADE DE EDUCAÇÃO PROFISSIONAL - TEIXEIRA DE FREITAS, AFM Nº11.321.00228/2023, EMENDA PARLAMENTAR Nº2224, NOTA FISCAL ELETRÔNICA Nº8.";"1110100462300086488";"2023.3.11.11101.306.5134.500103.5"
"1160100012500005110";"11601.0001.25.0000511-0";"Secretaria da Educação";"12/11/2025 00:00:00";"309556,00";"Sim";"";"Recurso de Emenda Estadual 621, do Deputado Bobô, para atender o Centro Estadual de Educação Prof Professor Paulo Batista
Machado, situado no município de Senhor do Bonfim. SEI 011.8297.2025.0110310-11.";"1160100012500006997";"2025.3.11.11601.422.4224.500070.5"
"1160100012500005196";"11601.0001.25.0000519-6";"Secretaria da Educação";"14/11/2025 00:00:00";"50000,00";"Sim";"";"Emenda Parlamentar do Deputado Bobô, destinada ao Colégio Estadual Ary Silva, para realização de ações socioeducacionais e
culturais.
Sei:011.8297.2025.0077233-61";"1160100012500007179";"2025.3.11.11601.422.4224.500070.5"
"1960100031900105889";"19601.0003.19.0010588-9";"BAHIA SECRETARIA DA FAZENDA";"20/12/2019 00:00:00";"8673,00";"Sim";"";"Aquisição de Veículo tipo furgão pequeno porte, AFM: 454/2019, processo 019.4975.2019.0054643-81, Nfs: 4638723, 4638722, 4648065.";"1960100031900057058";"2019.3.19.19601.200.1099.500002.5"
"1960100031900105870";"19601.0003.19.0010587-0";"STELLANTIS AUTOMOVEIS BRASIL LTDA.";"20/12/2019 00:00:00";"168327,00";"Sim";"";"Aquisição de Veículo tipo furgão pequeno porte, AFM: 454/2019, processo 019.4975.2019.0054643-81, Nfs: 4638723, 4638722, 4648065.";"1960100031900057058";"2019.3.19.19601.200.1099.500002.5"
"1960100032000018328";"19601.0003.20.0001832-8";"STELLANTIS AUTOMOVEIS BRASIL LTDA.";"10/03/2020 00:00:00";"118000,00";"Sim";"";"Aquisição de Veículo tipo furgão pequeno porte, AFM: 454/2019, processo 019.4975.2019.0054643-81, Nfs: 4656656, 4656655.";"1960100031900057058";"2019.3.19.19601.200.1099.500002.5"
"1160100012100043817";"11601.0001.21.0004381-7";"Secretaria da Educação";"15/12/2021 00:00:00";"14350,00";"Sim";"";"PROCESSO SEI Nº011.7621.2021.0014853-83 AQUISIÇÃO DE BENS DE CAPITAL - EMENDA PARLAMENTAR - IMPRESSORAS E TVs SMART - COLÉGIO ESTADUAL DE IGAPORÃ - NTE 02 IGAPORÃ";"1160100012100046059";"2021.3.11.11601.306.7744.500063.5"
"1160100012100030571";"11601.0001.21.0003057-1";"Secretaria da Educação";"29/10/2021 00:00:00";"10000,00";"Sim";"";"SEI 011.7639.2021.0053162-89, Aquisição de bens de capital, através de emenda parlamentar - Colégio Estadual Padre Luis Soares Palmeiras ¿ Anexo Distrito de Bate Pé em Vitória da Conquista.";"1160100012100031736";"2021.3.11.11601.306.7744.500063.5"
"1160100012100001561";"11601.0001.21.0000156-1";"Secretaria da Educação";"25/06/2021 00:00:00";"10200,00";"Sim";"";"Aquisição de bens de capital, através de emenda parlamentar nº 5693, para o Colégio Estadual Antônio Batista - Tempo Integral, no Município de Candiba, NTE 13 - Processo SEI 011.7627.2021.0024137-54";"1160100012100002000";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043000";"11601.0001.21.0004300-0";"Secretaria da Educação";"01/12/2021 00:00:00";"14950,00";"Sim";"";"PAGTO. REF. A AQUISIÇÃO DE BENS DE CAPITAL - EMENDAS PARLAMENTAR, PROC. SEI N° 011.7632.2021.0044332-21.";"1160100012100044935";"2021.3.11.11601.306.7744.500063.5"
"1160100012100044325";"11601.0001.21.0004432-5";"Secretaria da Educação";"20/12/2021 00:00:00";"5000,00";"Sim";"";"SEI-011.7639.2021.0058515-91
AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - NOTEBOOKS - COLÉGIO ESTADUAL JOSÉ SÁ NUNES - NTE 20.";"1160100012100047721";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043027";"11601.0001.21.0004302-7";"Secretaria da Educação";"01/12/2021 00:00:00";"15000,00";"Sim";"";"SEI 011.7639.2021.0061685-26, AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - NOTEBOOKS - COLÉGIO ESTADUAL LUÍS EDUARDO
MAGALHÃES - NTE 20.";"1160100012100044994";"2021.3.11.11601.306.7744.500063.5"
"1160100012100011419";"11601.0001.21.0001141-9";"Secretaria da Educação";"05/08/2021 00:00:00";"5000,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - NOTEBOOK - E. PARLAMENTAR - COLÉGIO ESTADUAL DO CAMPO DA CABECEIRA DA JIBOIA - NTE 20 - PROCESSO SEI 011.7639.2021.0029759-58";"1160100012100011336";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043043";"11601.0001.21.0004304-3";"Secretaria da Educação";"01/12/2021 00:00:00";"12500,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - COLÉGIO EST. DE CONDEÚBA,PROCESSO:011.7639.2021.0059146-91";"1160100012100045001";"2021.3.11.11601.306.7744.500063.5"
"1160100012100044287";"11601.0001.21.0004428-7";"Secretaria da Educação";"20/12/2021 00:00:00";"10000,00";"Sim";"";"SEI-011.7639.2021.0058434-91
Aquisição de bens de capital, através de Emenda Parlamentar - Colégio Estadual José Sá Nunes ¿ Povoado de Varedinho em Vitória da
Conquista.";"1160100012100048434";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043698";"11601.0001.21.0004369-8";"Secretaria da Educação";"15/12/2021 00:00:00";"12940,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - COLÉGIO EST.DO CAMPO JOSÉ GONÇALVES - TEMPO INTEGRAL. SEI: 011.7639.2021.0058361-00";"1160100012100046008";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043019";"11601.0001.21.0004301-9";"Secretaria da Educação";"01/12/2021 00:00:00";"14930,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - COLÉGIO EST PROFESSOR DIOMAR SILVA BRITO, SEI: 011.7639.2021.0055386-99";"1160100012100045011";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043671";"11601.0001.21.0004367-1";"Secretaria da Educação";"15/12/2021 00:00:00";"9893,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL de 03 computadores completos, mediante recurso de Emenda Estadual 5689 do Deputado Zé Raimundo, para atender o Colégio Estadual Daria Viana de Queiroz em Barra do Choça = NTE 20 = SEI011.7639.2021.0033138-60";"1160100012100046016";"2021.3.11.11601.306.7744.500063.5"
"1160100012100030553";"11601.0001.21.0003055-3";"Secretaria da Educação";"29/10/2021 00:00:00";"15000,00";"Sim";"";"Aquisição de bens de capital, através de emenda parlamentar - Colégio Estadual do Campo de Ibipitanga/BA - Proc. SEI 011.7632.2021.0045988-16";"1160100012100031711";"2021.3.11.11601.306.7744.500063.5"
"1160100012100042985";"11601.0001.21.0004298-5";"Secretaria da Educação";"26/11/2021 00:00:00";"10000,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E.PARLAMENTAR - NOTEBOOKS - COLÉGIO ESTADUAL POLIVALENTE DE
VITÓRIA DA CONQUISTA - NTE 20.Processo:011.7639.2021.0058765-86";"1160100012100044471";"2021.3.11.11601.306.7744.500063.5"
"1160100012100001154";"11601.0001.21.0000115-4";"Secretaria da Educação";"24/05/2021 00:00:00";"3499,00";"Sim";"";"SEI 011.7639.2021.0009782-16, Bens de capital";"1160100012100001195";"2021.3.11.11601.306.7744.500063.5"
"1160100012100011834";"11601.0001.21.0001183-4";"Secretaria da Educação";"19/08/2021 00:00:00";"5000,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - NOTEBOOK - COLÉGIO ESTADUAL DO CAMPO LUCIA ROCHA
MACEDO - NTE 20, PROCESSO SEI N° 011.7639.2021.0033478-45.";"1160100012100012502";"2021.3.11.11601.306.7744.500063.5"
"1160100012100011567";"11601.0001.21.0001156-7";"Secretaria da Educação";"13/08/2021 00:00:00";"5567,00";"Sim";"";"Aquisição de bens de capital, através de emenda parlamentar para o Colégio Estadual Norberto Fernandes, no Município de Caculé, NTE 13 Processo SEI";"1160100012100011948";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043035";"11601.0001.21.0004303-5";"Secretaria da Educação";"01/12/2021 00:00:00";"5000,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - NOTEBOOKS - COLÉGIO ESTADUAL ANÍSIO TEIXEIRA - NTE
20. SEI: 011.7639.2021.0058546-98";"1160100012100045060";"2021.3.11.11601.306.7744.500063.5"
"1160100012100030510";"11601.0001.21.0003051-0";"Secretaria da Educação";"29/10/2021 00:00:00";"4900,00";"Sim";"";"Aquisição de bens de capital, através de emenda parlamentar - Colégio Estadual Rafael Spínola Neto em Vitória da Conquista.Processo:011.7639.2021.0037344-58.";"1160100012100031639";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043736";"11601.0001.21.0004373-6";"Secretaria da Educação";"15/12/2021 00:00:00";"4099,00";"Sim";"";"SEI 011.7639.2021.0061999-10, AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - COLÉGIO ESTADUAL DOUTOR ROBERTO SANTOS - NTE 20.";"1160100012100046180";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043884";"11601.0001.21.0004388-4";"Secretaria da Educação";"17/12/2021 00:00:00";"13850,00";"Sim";"";"PAGTO. REF. A AQUISIÇÃO DE BENS DE CAPITAL-E. PARLAMENTAR - COLÉGIO ESTLEONIDIA SILVA MOREIRA PARDINHO, PROC. SEI N° 011.7639.2021.0058925-14.";"1160100012100046040";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043485";"11601.0001.21.0004348-5";"Secretaria da Educação";"06/12/2021 00:00:00";"5000,00";"Sim";"";"PROCESSO SEI Nº011.7639.2021.0029744-71 AQUISIÇÃO DE BENS DE CAPITAL - EMENDA PARLAMENTAR -NOTEBOOK DUAL CORE I3- COLÉGIO ESTADUAL DO CAMPO DA CABECEIRA DA JIBOIA - NTE 20-VITÓRIA DA CONQUISTA";"1160100012100045321";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043795";"11601.0001.21.0004379-5";"Secretaria da Educação";"15/12/2021 00:00:00";"14700,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - PROJETOR 3500 LLUMENS, HDMI - COLÉGIO ESTADUAL GETÚLIO VARGAS - NTE 13. N° PROCESSO SEI: 011.7627.2021.0059086-81";"1160100012100046024";"2021.3.11.11601.306.7744.500063.5"
"1160100012100011842";"11601.0001.21.0001184-2";"Secretaria da Educação";"19/08/2021 00:00:00";"10200,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - NOTEBOOKS - COLÉGIO ESTADUAL DOUTOR ROBERTO
SANTOS - NTE 20, PROCESSO SEI N° 011.7639.2021.0033311-75.";"1160100012100012456";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043711";"11601.0001.21.0004371-1";"Secretaria da Educação";"15/12/2021 00:00:00";"11400,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR = 04 computadores completos, mediante recurso de Emenda Estadual 5688 do Deputado Zé Raimundo, para atender o Colégio Estadual Zuleide Freire de Abreu no município de Jacaraci/BA = SEI011.7639.2021.0059814-52";"1160100012100046067";"2021.3.11.11601.306.7744.500063.5"
"1160100012100023182";"11601.0001.21.0002318-2";"Secretaria da Educação";"05/10/2021 00:00:00";"5106,00";"Sim";"";"AQUISIÇÃO DE BENS DE CAPITAL - NOTEBOOKS - COLÉGIO ESTADUAL DÁRIA VIANA DE QUEIROZ - NTE 20. N° PROCESSO SEI: 011.7639.2021.0038113-80";"1160100012100022745";"2021.3.11.11601.306.7744.500063.5"
"1160100012100043752";"11601.0001.21.0004375-2";"Secretaria da Educação";"15/12/2021 00:00:00";"14940,00";"Sim";"";"SEI 011.7627.2021.0062429-11, AQUISIÇÃO DE BENS DE CAPITAL - E. PARLAMENTAR - CONDICIONADORES DE AR, COMPUTADOR E IMPRESSORA - COLÉGIO ESTADUAL ANTÔNIO FIGUEREDO - NTE13";"1160100012100046210";"2021.3.11.11601.306.7744.500063.5"
"1960100032400156058";"19601.0003.24.0015605-8";"TOYOTA DO BRASIL LTDA";"22/10/2024 00:00:00";"1961600,00";"Sim";"";"Aquisição de veiculo de serviço essencial de saúde, adaptada para ambulância para suporte básico. AFM nº 00458/2024, NF'S 222176,
222165, 222203, 222150, 222151, 222163, 222159, 222157, 222156, 222162, 222181, 222180, 222152, 222154, 222184, 222182222155, 222153, 222167, 222148, 222160, 222177, 222174, 222175, 222183, 222158, 222179 e outras - Proc.
019.4975.2024.0070553-86.";"1960100032400042182";"2024.3.19.19601.435.1099.500085.5"
"1960100032500037802";"19601.0003.25.0003780-2";"RENAULT DO BRASIL S.A.";"01/04/2025 00:00:00";"1199,00";"Sim";"";"Aquisição de Veiculo tipo Ambulância conforme ct n° 071/2024, afm n° 19.004.00896/2024, emenda n° 500107, processo sei n°
019.4975.2024.0145398-22. NFS: 1344407,1344414,1344382
1344411,1344385 E OUTRAS, IR 17009";"1960100032400079736";"2024.3.19.19601.435.1099.500085.5"
"1960100032400071461";"19601.0003.24.0007146-1";"RENAULT DO BRASIL S.A.";"03/06/2024 00:00:00";"279067,00";"Sim";"";"Aquisição de VEICULO de Serviço Essencial de Saúde, adaptada para Ambulância para Suporte Básico, tipo furgão, AFM nº 121/2024, Processo SEI nº 019.4975.2024.0007624-78, NFs 1251361, 1251362, 1251363 E OUTRAS.";"1960100032400014901";"2024.3.19.19601.435.1099.500085.5"
"1960100032400150939";"19601.0003.24.0015093-9";"RENAULT DO BRASIL S.A.";"10/10/2024 00:00:00";"558134,00";"Sim";"";"Processo 019.4975.2024.0026099-44, AFM 183/2024, NF 1284041, 1244042, 1284044, 1284045, 1284047, 1284049, 1284052, 1284054, 1284055, 1284058, 1284059, 1284060, 1284062, 1284063, 1284064 e outras, aquisição de veículo tipo furgão, adaptado para ambulância, Tipo A - Especial.";"1960100032400038010";"2024.3.19.19601.435.1099.500085.5"
"1110100012500132032";"11101.0001.25.0013203-2";"PREFEITURA MUNICIPAL DE ITIUBA";"28/11/2025 00:00:00";"96689,00";"Sim";"";"Celebração de convênio entre a Secretaria de Educação e a Prefeitura Municipal de Itiúba/BA, com o objetivo da aquisição de
instrumentos musicais de Fanfarra para o Colégio Municipalizado Belarmino Pinto, Ginásio Municipal Antônio Simões Valadares,
localizadas no referido município, SEI: 011.16327.2025.0098627-96";"1110100012500065617";"2025.3.11.11101.425.3332.500080.5"
"1110100012500134159";"11101.0001.25.0013415-9";"PREFEITURA MUNICIPAL DE ITIUBA";"03/12/2025 00:00:00";"421972,00";"Sim";"";"PROCESSO SEI Nº011.16327.2025.0103873-11 TERMO DO CONVÊNIO Nº509/2025, COOPERAÇÃO TÉCNICA E FINANCEIRA ENTRE O ESTADO E O MUNICÍPIO PARA AQUISIÇÃO DE MOBILIÁRIOS ESCOLARES, PARA REDE MUNICIPAL DE ENSINO, NO MUNICÍPIO DE ITIÚBA - UMA ÚNICA PARCELA.";"1110100012500066796";"2025.3.11.11101.425.3332.500080.5"
"1960100032000070427";"19601.0003.20.0007042-7";"STELLANTIS AUTOMOVEIS BRASIL LTDA.";"26/08/2020 00:00:00";"531000,00";"Sim";"";"Processo 019.4975.2019.0117019-92, AFM 146/2020, NFs 4808177, 4808180, 4808182, 4808183, 4808210, 4808211, 4808213, 4808214, 4808217, aquisição de veículo, tipo furgão, adaptada para ambulância de transporte de pequeno porte (tipo A)";"1960100032000011313";"2020.3.19.19601.313.1099.500036.5"
"1110100382200011122";"11101.0038.22.0001112-2";"BAHIA SECRETARIA DA FAZENDA";"26/09/2022 00:00:00";"2992,62";"Sim";"";"Aquisição de refrigerador, conforme AFM nº 11.253.00033/2022, nota fiscal nº 1122, processo sei nº 011.5614.2022.0067358-49.";"1110100382200002790";"2022.3.11.11101.306.7744.500096.5"
"1110100382200008024";"11101.0038.22.0000802-4";"LUIS CONFORTO COMERCIO DE MOVEIS E SERVICOS LTDA";"19/08/2022 00:00:00";"1542,76";"Sim";"";"SEI 011.5614.2022.0057113-77, AQUISICAO DE MESAS REDONDA, CADEIRAS FIXAS E MESAS DE REUNIAO ATRAVES
DA ATA DE REGISTRO DE PREÇOS, PARA SEREM DISTRIBUIDAS NAS UNIDADES ESCOLARES, COM RECURSOS
PROVINIENTES DE EMENDAS PARLAMENTARES ESTADUAIS. NF N 3037";"1110100382200004211";"2022.3.11.11101.306.7744.500096.5"
